,article,dataCollection,datePublished,link,portal,subtitle,title
10,"Dia D Contra a Dengue no DF, em imagem de arquivo — Foto: Gabriel Jabur/Agência Brasília O Distrito Federal registou 42.159 casos prováveis de dengue entre 29 de dezembro de 2019 e 4 de julho de 2020. Os dados constam do boletim epidemiológico da Secretaria de Saúde do DF, divulgado neste sábado (18). Conforme a pasta, houve um aumento de 20,2% no número de casos prováveis, na comparação com o ano anterior, quando foram registrados 35.070 casos prováveis. Até o último levantamento, o número de mortes chegava a 38 na capital do país. Mortes por região Gama: 10 óbitos Ceilândia: 3 óbitos Samambaia: 3 óbitosSobradinho: 2 óbitos Guará: 2 óbitos Planaltina: 2 óbitos Sobradinho II: 2 óbitos Lago Sul: 2 óbitos Recanto da Emas: 2 óbitos Taguatinga: 2 óbitos Santa Maria: 2 óbitos Riacho Fundo II: 1 óbito Paranoá: 1 óbito Fercal: 1 óbitoÁguas Claras: 1 óbito Plano Piloto: 1 óbito Vicente Pires: 1 óbito Ao todo, o DF registra 61 casos graves de dengue e 618 casos com sinais de alarme. Com o levantamento, é possível apontar que o DF está com ""alta incidência"" de casos. Dengue: sinais de alarme bem estar — Foto: Arte/TV Globo Casos de dengue por região do DF Região do DF com o maior número de moradores, Ceilândia lidera o ranking de pacientes com dengue em 2020. Dos 42,1 mil casos prováveis da doença na capital, 4.840 estão em Ceilândia. Em seguida, aparecem o Gama (4.555), Santa Maria (3.561) e Samambaia (3.360). Veja taxa de incidência de dengue por região do DF, até 4 julho de 2020 — Foto: Secretaria de Saúde/Reprodução Leia mais notícias sobre a região no G1 DF.",14-09-2020,2020-07-18 19:46:36.000000,https://g1.globo.com/df/distrito-federal/noticia/2020/07/18/dengue-df-soma-421-mil-casos-e-38-mortes.ghtml,g1,"Números são referentes a período entre 29 de dezembro e 4 de julho. Aumento é de 20,2% em relação ao mesmo intervalo do ano passado.","Dengue: DF soma 42,1 mil casos e 38 mortes"
11,"Cuidados com a prevenção da dengue, zika e chikungunya devem ser mantidos no isolamento — Foto: Divulgação A região de saúde do Cariri, no Ceará, registrou 6.374 casos confirmados de dengue entre os dias 29 de dezembro de 2019 e 25 de julho de 2020. É um crescimento de 68,8% em relação a igual período do ano anterior, quando 3.776 registros da arbovirose foram contabilizados. As informações dados são do boletim epidemiológico mais recente sobre Arboviroses, publicado pela Secretaria de Saúde do Ceará (Sesa) na segunda-feira (10). Em todo o Ceará foram registrados 14.193 casos de dengue no Ceará em 2020, um aumento de 65% em relação ao mesmo período no ano passado, com 8.582 confirmados. Apesar do aumento de casos, de acordo com a Sesa, o cenário é de redução nos casos notificados de dengue em todo o estado. Em março de 2020, aponta o boletim, a taxa de incidência da arbovirose permaneceu abaixo da média móvel da doença. No Cariri estão ainda três das quatro cidades que registraram mais de 1.000 casos da doença em 2020: Crato, com 1.107 notificações, Icó, com 1.092 e Juazeiro do Norte, com 1.085 ocorrências. A outra cidade é Fortaleza, com 5.554 positivos. Contudo, na capital, circulam dois sorotipos de dengue (DENV1 E DENV2). Enquanto isso, Icó tem circulação do tipo DENV2 e Juazeiro do Norte, do DENV1. O boletim não especificou a sorologia percebida no Crato. Luciano Pamplona, epidemiologista e professor do Departamento de Saúde Comunitária da Universidade Federal do Ceará (UFC), acredita que a elevação de casos na região do Cariri se dá pela quadra chuvosa. “Continua chovendo neste ano, principalmente nesta região. Isso acelera a capacidade do mosquito de se reproduzir”, avalia. Ainda segundo Luciano, pelo retorno do sorotipo DENV 2 da doença, que circulou pela última vez no estado há 10 anos, era esperado um aumento de casos em todo o Ceará. “As pessoas que nasceram nesse intervalo ainda não estavam imunes da doença. Por isso, esperávamos um crescimento nas notificações para esse ano. Contudo, o isolamento pode ter coibido a doença, já que as pessoas estavam mais em casa e poderiam cuidar mais dos pontos de foco”, conta. Casos graves na capital Único município com circulação dupla da doença no estado, a capital registrou aumento de 166% de casos de dengue em relação ao ano passado. Em 2019, foram 2.082 ocorrências na cidade. Fortaleza também concentra a maior parte dos casos de Dengue com Sinais de Alarme do Ceará, com 81 dos 162 casos registrados somente na capital. Os óbitos decorrentes da versão mais grave da doença (DG) também estão concentradas na cidade. Dos cinco óbitos por DG, três acontecerem em Fortaleza. As outras fatalidades foram em Barbalha (1) e Missão Velha (1). Redução No Litoral Leste/Jaguaribe e no Sertão Central o cenário foi de redução. A maior queda foi registrada no Litoral Leste, já que os casos reduziram de 5.339, em 2019, para 831 em 2020, diminuição de 84,4%. No Sertão Central, com queda de 999 diagnósticos de dengue no ano passado para 474 neste ano, a diminuição foi de 52%. Similar ao Cariri, as regiões Norte e de Fortaleza aumentaram os casos de dengue em relação ao ano passado, com avanço de 65,8% e 18,8% respectivamente. Somados, os 55 municípios que integram a área norte acumularam, em 2019, 266 casos da arbovirose, enquanto em 2020 foram percebidos 441. Já nos arredores de Fortaleza, as 44 cidades que compõem a área avançaram de 5.511 no ano passado para 6.073 em 2020. Ricristhi Gonçalves, a coordenadora de Vigilância Epidemiológica e Prevenção da Sesa, reforça a prevenção, mesmo durante a pandemia, para evitar a proliferação do mosquito Aedes aegypti, transmissor das arboviroses dengue, chikungunya e zika. “Os cuidados não podem parar. É necessário observar e eliminar os focos de mosquito, ou seja, o ambiente em que ele se desenvolve. São ações simples de inspeção em casa, no comércio, em seu trabalho. Precisamos lembrar que ainda estamos tendo arboviroses”, pontua Ricristhi. As recomendações são a limpeza frequente de quintais, recolhendo objetos que possam acumular água, como pneus velhos, latas, recipientes plásticos, tampas de garrafas, copos descartáveis e até cascas de ovos. Além disso o lixo doméstico deve ser armazenado em sacos plásticos e descartado de maneira correta, em depósitos fechados.",14-09-2020,2020-08-12 16:02:42.000000,https://g1.globo.com/ce/ceara/noticia/2020/08/12/regiao-do-cariri-registra-aumento-de-mais-de-68percent-nos-casos-de-dengue-em-um-ano.ghtml,g1,"Segundo epidemiologistas, a quadra chuvosa intensa deste ano pode ter influenciado no aumento das ocorrências.","Região do Cariri, no Ceará, registra aumento de mais de 68% nos casos de dengue em um ano"
12,"Larvas do Aedes aegypti — Foto: James Gathany/CDC Presidente Prudente divulgou nesta sexta-feira (11) mais 24 casos de dengue. Com esses registros, a cidade contabiliza 4.161 registros da doença. Além disso, o órgão informou que 312 notificações seguem em investigação, ou seja, estão aguardando resultados ou a serem concluídas, faltando coleta da sorologia ou conclusão da ficha do paciente. Segundo a supervisora da Vigilância Epidemiológica Municipal (VEM), Elaine Bertacco, avaliando o histórico epidemiológico de Presidente Prudente, a incidência de casos segue o fluxo dos demais anos. “Neste período, os casos têm certa redução, mas a curva volta a subir em outubro. Por isso, este é o momento de fazermos a lição de casa e intensificarmos os cuidados contra a dengue. Quanto mais conseguirmos retardar o aumento de casos, isso também refletirá positivamente no próximo ano”, afirmou Bertacco. Veja mais notícias em G1 Presidente Prudente e Região.",14-09-2020,2020-09-11 23:01:06.000000,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2020/09/11/com-mais-24-confirmacoes-presidente-prudente-chega-a-4161-casos-de-dengue.ghtml,g1,"Vigilância Epidemiológica Municipal (VEM) informou que 312 notificações seguem em investigação, ou seja, estão aguardando resultados ou a serem concluídas.","Com mais 24 confirmações, Presidente Prudente chega a 4.161 casos de dengue"
13,"Sorocaba contabiliza 1.820 casos de dengue — Foto: Divulgação/Prefeitura de Sorocaba A Prefeitura de Sorocaba (SP) divulgou um novo boletim epidemiológico nesta quinta-feira (9) e informou que a cidade registrou 1.820 casos de dengue. Segundo a prefeitura, do total de casos, 1.699 são autóctones, 99 importados e 22 indeterminados. O município também tem registrada uma morte pela doença. Além disso, conforme a prefeitura, a cidade também tem 13 casos de chikungunya; 11 autóctones e dois importados. Não há qualquer caso de zika ou febre amarela. A prefeitura informou ainda que durante a pandemia de coronavírus, os agentes da Zoonoses estão visitando somente as áreas externas das casas e que estão adotando os cuidados necessários para se evitar o risco de contaminação. Casos de sarampo O boletim também informa que quatro casos de sarampo foram confirmados em 2020 na cidade. A prefeitura reforça que é de extrema importância que as pessoas que apresentem febre, manchas vermelhas no corpo associados à sintomas respiratórios, procurem atendimento médico e sigam as orientações de afastamento do convívio social enquanto estiverem no período de transmissão, que é de 6 dias antes da aparição das manchas, até 4 dias após. Veja mais notícias da região G1 Sorocaba e Jundiaí",14-09-2020,2020-07-09 18:55:46.000000,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2020/07/09/sorocaba-contabiliza-1820-casos-de-dengue.ghtml,g1,"Segundo a prefeitura, do total de casos, 1.699 são autóctones e 99 importados; há uma morte registrada pela doença.",Sorocaba contabiliza 1.820 casos de dengue
14,"Mutirão limpeza mosquito dengue Aedes aegypti Uberaba — Foto: Sebastião Santos/Prefeitura de Uberaba O Departamento de Controle de Zoonoses e Endemias da Secretaria Municipal de Saúde fará uma reorganização dos motofogs e do Mutirão de Limpeza em Uberaba, para a realização de balanço e programação das próximas atividades desenvolvidas ainda em 2020, e início de 2021. O Mutirão de Limpeza começou em dezembro de 2019 e, nesses quase 8 meses de trabalhos, já foram recolhidas mais de 56 toneladas de materiais inservíveis, em 60 bairros da cidade. Já os motofogs percorreram vários bairros da zona urbana e rural, bem como o entorno das unidades de saúde do município. O chefe da Seção de Controle e Endemias, Hiago José Rosa pontuou que as várias ações de combate ao Aedes aegypti desenvolvidos pela Secretaria Municipal de Saúde e o apoio e conscientização da população durante o ano resultram na queda de 70% nas notificações de casos de dengue em comparação ao mesmo período no ano passado. “Agora começaremos o planejamento dessas ações para os próximos seis meses com o objetivo de manter e melhorar ainda mais o resultado positivo que estamos tendo”, ressaltou Hiago. Segundo dados da Secretaria de Saúde, em julho de 2019 foram registradas 594 notificações da doença na cidade, já este ano foram notificados apenas 52 casos no mesmo mês. As visitas dos agentes às residências continuam com os devidos cuidados por causa da pandemia de coronavírus, assim como as visitas aos imóveis grandes como borracharias e ferros-velhos, que são pontos estratégicos no bloqueio de transmissão nos casos notificados.",14-09-2020,2020-08-03 22:09:58.000000,https://g1.globo.com/mg/triangulo-mineiro/noticia/2020/08/03/combate-a-dengue-motofog-e-mutirao-de-limpeza-em-uberaba-passam-por-reorganizacao.ghtml,g1,"Chefe da Seção de Controle e Endemias diz que em decorrência dos trabalhos desenvolvidos, a cidade registrou uma queda de 70% nas notificações relacionadas ao mosquito transmissor.",Combate à dengue: motofog e mutirão de limpeza em Uberaba passam por reorganização
15,"Agentes irão vistoriar casas para checar possíveis focos de dengue — Foto: Divulgação/Prefeitura de Guarujá A Secretaria de Saúde de Guarujá, no litoral de São Paulo, promove uma ação de combate à dengue em cinco bairros da cidade até sexta-feira (21). Agentes realizam vistoria de casa em casa, com o objetivo de buscar focos do mosquito Aedes aegypti. Segundo a prefeitura, as visitas acontecem nos bairros Vila Ligya, Santa Rosa, Santo Antônio, Pae Cará e Jardim Primavera (cronograma completo abaixo). Na última semana, a prefeitura também fez vistoria em outros cinco bairros do município, para acabar com os focos do mosquito transmissor da dengue. De acordo com a administração, a fim de evitar a propagação do novo coronavírus, os cuidados são redobrados durante a ação. Os agentes utilizam Equipamentos de Proteção Individual (EPIs), como máscaras e luvas, visando sua própria segurança e a dos munícipes. Para facilitar a identificação, os agentes utilizam crachá, uniforme da cor branca, e o supervisor, azul marinho, ambas com a frase 'Todos juntos contra o Aedes aegypti – Guarujá'. Em caso de dúvida, o morador pode ligar para o telefone (13) 3341-6569, identificar o nome do agente e verificar se a equipe está atuando no seu bairro. Confira o cronograma completo: Segunda-feira (17) - Vila Ligya, Santa Rosa e Pae CaráTerça (18) e quarta-feira (19) - Vila Ligya, Santa Rosa e Santo AntônioQuinta (20) e sexta-feira (21) - Vila Ligya, Santa Rosa e Jardim Primavera",14-09-2020,2020-08-18 22:08:25.000000,https://g1.globo.com/sp/santos-regiao/mais-saude/noticia/2020/08/18/guaruja-promove-acao-de-combate-a-dengue-em-5-bairros-do-municipio.ghtml,g1,"Agentes realizam vistoria de casa em casa, com o objetivo de buscar focos do mosquito Aedes aegypti.",Guarujá promove ação de combate à dengue em 5 bairros do município
16,"Aplicação do fumacê costal — Foto: Divulgação Nesta quarta-feira (19), os agentes da Vigilância Epidemiológica estarão no Bairro Jardim Centenário, e no dia 20, no Bairro América para a realização semanal da aplicação do fumacê costal no combate ao Aedes aegypti, para evitar a proliferação do mosquito transmissor da dengue, chikungunya e zika. De acordo com a Secretaria Municipal da Saúde (SMS), do início do ano até agora, foram notificados 997 casos de dengue, 770 chikungunya, e 27 de zika. Os bairros com maiores notificações são: Olaria, Bugio, Porto D’Antas, Cidade Nova, Santos Dumont, Industrial, Jardim Centenário, Santo Antônio, Santos Dumont, 18 do Forte, Luzia, Suissa, e Getúlio Vargas. A aplicação do fumacê costal é realizada por duplas de agentes, que atuam entre quatro e sete quarteirões, sempre no horário entre as 17h e 19h, que é o horário em que ocorre uma maior movimentação vetorial do mosquito. O Jardim Centenário, apresenta 45 casos notificados de dengue, 21 casos de chikungunya, e nenhum caso de zika. Já o Bairro América apresenta 34 casos notificados de dengue, 12 casos de chikungunya, e nenhum caso de zika. Dessa forma, as ações desenvolvidas se tornam mais necessárias, e o apoio da população é fundamental. A SMS reforça que a aplicação do fumacê não diminui a responsabilidade do cidadão, que precisa ficar atento ao acúmulo de água em casa. A orientação é fazer uma busca detalhada no imóvel, e numa possível identificação de algo de risco, ele possa fazer o controle. A mudança entre sol e chuva geralmente leva ao acúmulo de água, por isso, é importante que o morador perceba essa característica desse depósito e elimine.",14-09-2020,2020-08-19 18:23:57.000000,https://g1.globo.com/se/sergipe/noticia/2020/08/19/fumace-costal-sera-aplicado-nos-bairros-jardim-centenario-e-america-em-aracaju.ghtml,g1,"Ação busca conter a proliferação do mosquito transmissor da dengue, chikungunya e zika.",Fumacê costal será aplicado nos bairros Jardim Centenário e América em Aracaju
17,"Mosquito Aedes aegypti é o tranmissor da zika, dengue e chikungunya. — Foto: Rodrigo Méxas e Raquel Portugal/Fundação Oswaldo Cruz/Divulgação Este ano os casos confirmados de dengue cresceram quase 500% no estado de Rondônia em comparação com o mesmo período de 2019. Os dados são da Agência Estadual de Vigilância em Saúde (Agevisa). De janeiro a agosto de 2019, foram confirmados 477 casos de dengue no estado. Já no mesmo período de 2020, Rondônia possui 2.791 confirmações, o que representa um crescimento de 485%, como mostra a tabela abaixo: Casos de dengue em Rondônia — Foto: Agevisa/Reprodução O motivo do aumento pode ter sido o descuido das medidas de prevenção. Segundo a Agevisa, o criadouro predominante no estado é o lixo, por isso a população precisa se conscientizar, deixar os quintais limpos e descartar os lixos de forma correta. Além da dengue, o mosquito Aedes Aegypti também transmite Zika Vírus e Chikungunya. Foi contabilizada a queda de 30% dos casos confirmados da Chikungunya e aumento de 43% de Zika Vírus. Transmissão Aedes Aegypti é o nome científico do pernilongo que transmite as doenças chamadas arboviroses: dengue, febre amarela urbana, Zika e Chikungunya. Ele possui listras brancas no tronco, cabeça e pernas, característica que o diferencia dos demais mosquitos. Segundo o Ministério da Saúde, o período do verão é o mais propício à proliferação do mosquito Aedes Aegypti, por causa das chuvas, e consequentemente é a época de maior risco de infecção por essas doenças, já que o vetor se desenvolve em águas paradas limpas ou sujas. Os principais focos de criação dos mosquitos podem ser pneus e outros matérias rodantes, além de recipientes plásticos, latas, sucatas e entulhos. Conforme dados do Sistema de Proteção da Amazônia (Sipam), a transição da estação seca (verão amazônico) para a chuvosa (inverno amazônico) compreende os meses de setembro, outubro e novembro, o que pode agravar ainda mais a situação da proliferação dos criadouros dos mosquitos. Sintomas Apesar do mesmo mosquito transmitir as três doenças, os sintomas se diferem. No caso da dengue, os sintomas costumam ser de dor atrás dos olhos acompanhada de febre alta. O Zika vírus promove febre baixa, manchas na pele e coceira, podendo causar microcefalia em bebês nascidos de gestantes infectadas. Já a Chikungunya desenvolve dores nos pulsos, mãos e tornozelos, acompanhada de inchaços e erupções na pele. Em caso de suspeita, é indicado não se automedicar e sim, procurar uma unidade básica de saúde pois, nela, um profissional deve dar diagnóstico correto e a receita.",14-09-2020,2020-08-29 16:53:35.000000,https://g1.globo.com/ro/rondonia/noticia/2020/08/29/rondonia-registra-aumento-de-485percent-nos-casos-de-dengue-nos-oito-primeiros-meses-deste-ano.ghtml,g1,"De janeiro a agosto de 2020, estado teve 2.791 diagnósticos confirmados. Casos de Zika também obtiveram aumento e Chikungunya redução.",Rondônia registra aumento de 485% nos casos de dengue nos oito primeiros meses deste ano
18,"Campina Verde registrou a segunda morte por dengue em 2020 — Foto: Reprodução/ TV Globo A Secretaria de Estado de Saúde de Minas Gerais (SES-MG) divulgou na terça-feira (11), o Boletim Epidemiológico com dados sobre a dengue, a chikungunya e a zika. De acordo com a pasta, Campina Verde registrou a segunda morte causada por dengue em 2020. O G1 entrou em contato com a Prefeitura. * Veja informações dos principais municípios do Triângulo Mineiro, Alto Paranaíba e Noroeste de Minas Gerais. Mudança no boletim Desde a edição do informe, divulgada pelo G1 no dia 20 de junho, a SES-MG deixou de apresentar o número de casos acumulados em 2020, optando por publicar apenas os casos registrados nas últimas quatro semanas. Assim, os dados analisados são referentes às semanas epidemiológicas 28, 29, 30 e 31. Mortes por dengue De acordo com a SES-MG, não houve alteração no número de óbitos por dengue em investigação em relação ao último informe. A cidade de Uberaba segue com cinco casos prováveis de morte pela doença. Os outros óbitos são investigados em Campo Florido, Ituiutaba, Iturama, Patos de Minas e Sacramento (veja a tabela abaixo). Em Minas Gerais, são 49 óbitos em investigação. Dez mortes por dengue foram confirmadas, até o momento, nas cidades de Alfenas, Bom Despacho, Carneirinho, Guaxupé, Itinga, Medina, Raposos, Santa Luzia e duas em Campina Verde. Mortes por dengue em investigação na região Casos prováveis Este boletim apontou 342 casos prováveis de dengue nas principais cidades do Triângulo Mineiro, Alto Paranaíba e Noroeste de Minas Gerais nas últimas quatro semanas. Uberlândia: com 125 registros nas últimas quatro semanas, o município teve o maior número de casos prováveis de dengue no período analisado. A incidência da doença na cidade é baixa.Uberaba: segunda do ranking nesta publicação, a cidade teve 97 casos prováveis nas últimas quatro semanas. A incidência no último mês foi baixa.Ituiutaba: a cidade permanece como quarta no ranking, com 33 registros prováveis. A incidência da doença é baixa.Patos de Minas: em terceiro lugar no ranking, a cidade tem 51 registros no período analisado. A incidência de dengue é baixa.Paracatu: o município do Noroeste de Minas registrou 32 casos prováveis de dengue nas últimas quatro semanas. A incidência é baixa.Araxá: a cidade teve apenas quatro casos prováveis de dengue no período. A incidência é baixa. Situação da dengue nas principais cidades da região nas últimas quatro semanas Chikungunya Sobre a febre chikungunya, foram registrados em Minas Gerais 2.181 casos prováveis da doença em 2020. Deste total, 1.203 foram confirmados e três óbitos estão em investigação. No ano passado, 2.800 casos prováveis de chikungunya foram registrados no estado e houve um óbito pela doença em Patos de Minas. Zika Em relação à zika, neste ano foram registrados 387 casos. Até o momento, 119 foram confirmados. Não há registro de mortes em investigação ou confirmadas. No Estado, em 2019, foram 699 casos prováveis.",14-09-2020,2020-08-12 22:59:01.000000,https://g1.globo.com/mg/triangulo-mineiro/noticia/2020/08/12/estado-divulga-boletim-com-casos-de-dengue-zika-e-chikungunya-campina-verde-tem-morte-confirmada-veja-situacao-do-triangulo-alto-paranaiba-e-noroeste-de-mg.ghtml,g1,O G1 entrou em contato com a prefeitura da cidade para saber mais informações. Dados da Secretaria Estadual de Minas Gerais (SES-MG) foram divulgados na terça (11); confira os dados de outros municípios.,"Estado divulga casos de dengue, zika e chikungunya: Campina Verde tem morte confirmada; veja situação do Triângulo, Alto Paranaíba e Noroeste"
19,"Caracteriza como mosquito Aedes aegypti, aluna da Escola São Francisco foi de casa em casa identificando quintasis limpos e quintais com focos do mosquito — Foto: Madalena Camilo/Arquivo pessoal Uma ação coordenada pela Unidade Básica de Saúde (UBS) da Floresta, em Santarém, oeste do Pará, foi realizada na manhã desta sexta-feira (22), no bairro São Francisco, com visitação domiciliar para combate aos focos do mosquito Aedes aegypti, transmissor de dengue, zika vírus e chikungunya. Segundo a enfermeira Madalena Camilo, da UBS Floresta, foram realizadas visitas domiciliares por agentes de combate a endemias, alunos da Ufopa, agentes comunitários de saúde, alunos da Escola São Francisco e membros da associação de moradores do bairro São Francisco. Durante as visitas houve distribuição de panfletos informativos e os moradores foram orientados sobre medidas preventivas para evitar o surgimento de focos do Aedes aegypti. Madelana Camilo explica que a ação é necessária em função do risco de proliferação do mosquito no período chuvoso que se aproxima. “Fizemos a orientação dos moradores para que adotem as medidas de prevenção, esse é um trabalho que cabe a toda a sociedade. Usamos as bandeiras a cor verde para identificar os quintais limpos, e na cor amarela para os quintais sujos e com focos do mosquito”, contou. Agentes de endemias, ACSs e demais parceiros que participação da ação de combate ao mosquito da dengue no bairro São Francisco, em Santarém — Foto: Madalena Camilo/Arquivo pessoal Após 15 dias da visita realizada nesta sexta-feira, os agentes de saúde e agentes de endemias retornarão às casas onde foram encontrados focos do Aedes aegypti, pra verificar se os moradores seguiram as orientações para evitar o surgimento de novos criadouros. Em Santarém, o programa de prevenção e combate à dengue segue o protocolo nacional e conta com o apoio de 80 agentes nas ruas. A cidade foi dividida em 14 “estratos epidemiológicos”, formados por números específicos de bairros. Essa foi a maneira de distribuir os agentes, que fazem visita domiciliar para eliminação de foco, em todos os bairros da cidade. A Secretaria Municipal de Saúde está programando para o dia 29 deste mês, o Dia D de combate à dengue. A ação será coordenada pela Divisão de Vigilância em Saúde (Divisa).",14-09-2020,2019-11-22 15:06:05.000000,https://g1.globo.com/pa/santarem-regiao/noticia/2019/11/22/bairro-sao-francisco-em-santarem-recebe-acao-de-combate-ao-mosquito-transmissor-da-dengue-zika-e-chikungunya.ghtml,g1,Locais onde foram encontrados focos do mosquito serão revisitados em 15 dias.,"Bairro São Francisco, em Santarém, recebe ação de combate ao mosquito transmissor da dengue, zika e chikungunya"
20,"Aedes aegypti — Foto: Pixabay/Divulgação Mato Grosso do Sul já registrou 39 mortes por dengue no ano e 66.714 notificações, segundo o relatório da Secretaria Estadual de Saúde (SES), divulgado nesta quarta-feira (29). As últimas duas mortes ocorreram em Ponta Porã, duas mulheres de 38 e 43 anos. Só em Campo Grande são 11.151 casos confirmados e em Três Lagoas, 2.696. O grupo que mais é afetado pela doença no estado é formado por pessoas com idade entre 20 e 29 anos (19,67%), seguido por pessoas entre 30 e 39 anos (17,85%). O município com maior incidência é Douradina e o com menor, Selvíria. Mato Grosso do Sul é o segundo estado do país no ranking de incidência de dengue com 2.400, de acordo com boletim epidemiológico divulgado nesta quarta-feira. Os 79 municípios do estado estão classificados com alta incidência, acima de 300 casos por 100 mil habitantes. As cidades com mais óbitos por conta da doença são Campo Grande com 7, Corumbá com 4, Naviraí com 3, Dourados com 3 e Mundo Novo com 2. Desde fevereiro, Mato Grosso do Sul decretou estado de alerta por causa da doença.",14-09-2020,2020-07-29 20:22:56.000000,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/07/29/ms-ultrapassa-a-marca-de-66-mil-notificacoes-de-dengue-com-39-mortes.ghtml,g1,"Grupo que mais é afetado pela doença no estado é formado por pessoas com idade entre 20 e 29 anos (19,67%).",MS ultrapassa a marca de 66 mil notificações de dengue com 39 mortes
21,"17 pessoas morreram de dengue em MT este ano Mato Grosso registrou 17 mortes por dengue de janeiro até a primeira semana deste mês. No ano passado, até o mês de agosto, foram quatro mortes confirmadas por dengue no estado. Todos os dias tem equipes de fiscalização da Zoonoses de Cuiabá para tentar combater os focos dos mosquitos, mas, mesmo assim, a doença avançou na cidade este ano. De janeiro até a primeira semana deste mês, a capital registrou 780 casos. Já no mesmo período do ano passado, foram 410 casos. “Tudo isso se justifica pela situação que estamos vivendo. As pessoas adoecem e buscam as unidades de saúde para que se faça um diagnóstico clínico do que esteja sendo acometida”, explicou a técnica da Vigilância Sanitária de Cuiabá Alessandra Carvalho. Agora com o período de estiagem, as autoridades de saúde afirmam que os casos estão aumentando. Segundo Alessandra, o problema não está somente em terrenos baldios. “O que se observa é que o aedes aegypti está o ano inteiro, mas o que ocorre nesse período de seca é que os reservatórios de água nos fundos de quintais passam a ser aquele criadouro do mosquito”, contou. A proliferação do mosquito também é preocupante em cidades do interior do estado. Em Rondonópolis, por exemplo, de janeiro até a primeira semana de agosto de 2019, foram registrados 643 casos. No mesmo período deste ano, já são 2.213 casos. Neste mesmo período em Sinop, no norte do estado, foram 1.638 casos em 2019 e 8.321 confirmados neste ano. “Essa alta se deve a vários fatores, como aumento da população, inserção de um novo sorotipo e também a baixa de guarda da população. O estado tem feito várias ações em relação ao controle desses agravos, várias capacitações, atualização dos planos de contingência nos municípios de Mato Grosso, distribuição de insumos e campanhas de alerta”, explicou a coordenadora da Vigilância Epidemiológica do estado Márcia Aurélia Veloso.",14-09-2020,2020-08-12 16:05:22.000000,https://g1.globo.com/mt/mato-grosso/noticia/2020/08/12/mt-registra-17-mortes-por-dengue-neste-ano.ghtml,g1,Em alguns municípios do estado já são mais de 2 mil casos confirmados.,MT registra 17 mortes por dengue neste ano
22,"Paciente de Maringá que se curou da Covid e da dengue fala da importância da prevenção Um morador de Maringá, no norte do Paraná, foi contaminado pela Covid-19 e, ao mesmo tempo, teve dengue. Já recuperado das duas doenças, Evandro Salamão, que tem 44 anos, analisa o momento com bom humor. ""Essas duas batalhas foram vencidas, mas com certeza outras virão. É preciso enfrentá-las com a cabeça boa e seguir lutando"", disse. Evandro testou positivo para a Covid-19 no começo de julho, ficou em isolamento por uma semana e, como piorou, foi internado. No hospital descobriu que também estava com dengue. ""Procurei o médico, fui para casa, mas retornei porque estava com muita dor de cabeça. O médico disse que faria várias exames. Ainda estava no pronto-socorro quando ele contou que eu também estava com dengue"", detalhou Salamão. Com as duas doenças ao mesmo tempo, os sintomas só pioraram. Além de febre e falta de ar por causa da Covid-19, ele passou a ter fortes dores de cabeça. Nesse caso, sintoma da dengue. Ele voltou para casa após uma semana internado. No Paraná, 227 mil pessoas tiveram dengue e 177 morreram vítimas da doença entre agosto 2019 a julho deste ano. Em Maringá, 12 pessoas morreram após serem picadas pelo mosquito Aedes Aegypti. Neste novo ano epidemiológico, estado soma 191 confirmações. Já o novo coronavírus, infectou 119.240 paranaenses entre março e esta terça-feira (27), de acordo com boletim divulgado pela Secretaria Estadual de Saúde. Mais de 3 mil pessoas morreram por complicações da Covid-19. A infectologista Ana Gurgel explica que, embora nem sempre os exames sejam precisos, é possível contrair as duas doenças ao mesmo tempo. Por esse motivo, a prevenção é ainda mais importante. ""A dengue está aí de volta, é preciso tomar cuidado, principalmente após esse período chuvoso.Por isso, há grande chances de termos as duas doenças em conjunto. A prevenção é a melhor atitude. Distanciamento, uso de máscaras, higiene de mãos e limpeza dos quintais. Não podemos esquecer desta última recomendação"", pontuou a infectologista. Recuperado, Evandro voltou ao trabalho e as atividades que fazia antes de ter sido contaminado pelas duas doenças. ""Agora sou motivo de risadas, o pessoal brinca que recebi um prêmio e que se tivesse mais uma doença podia pedir música no Fantástico. É motivo de muita descontração"", concluiu. Evandro Salamão está curado da Covid-19 e da dengue — Foto: Reprodução/RPC Veja mais notícias da região no G1 Norte e Noroeste.",14-09-2020,2020-08-26 18:26:12.000000,https://g1.globo.com/pr/norte-noroeste/noticia/2020/08/26/morador-de-maringa-e-contaminado-pelo-novo-coronavirus-e-dengue-ao-mesmo-tempo.ghtml,g1,"Evandro Salamão, que tem 44 anos, conta com bom humor como enfrentou o período que estava doente. Médica infectologista reforça que as medidas de prevenção contra as duas doenças devem ser reforçadas.",Morador de Maringá é contaminado pelo novo coronavírus e dengue ao mesmo tempo
